codigo_barras,nome_produto,descricao
7896256600223,LEITE UHT INTEGRAL TIROL TP 1000ML,LEITE LV TIROL 1000ML IN
7896185312402,LEITE UHT SEMI DESNATADO SHEFA GARRAFA 1000ML,LEITE SHEFA 1L SEMI-
7896256600230,LEITE UHT SEMI DESNATADO TIROL TP 1000ML,LEITE L.V.TIROL SEMI
7896256600223,LEITE UHT INTEGRAL TIROL TP 1000ML,##04011090#LEITE TIROL INT.1L
7896185312419,LEITE UHT DESNATADO SHEFA GARRAFA 1000ML,LEITE L.V.SHEFA 1L P
7896256600223,LEITE UHT INTEGRAL TIROL TP 1000ML,LEITE L V TIROL TP 1L INTEGRAL
7896185312396,LEITE UHT INTEGRAL SHEFA GARRAFA 1000ML,LEITE LONGA VIDA SHEFA 1
7896185312396,LEITE UHT INTEGRAL SHEFA GARRAFA 1000ML,LEITE LV SHEFA GFA 1
7896256600223,LEITE UHT INTEGRAL TIROL TP 1000ML,LEITE LONGA VIDA UHT TIROL INTEGRAL 1L
7896185312402,LEITE UHT SEMI DESNATADO SHEFA GARRAFA 1000ML,LEITE SHEFA GF 1L
7896185312402,LEITE UHT SEMI DESNATADO SHEFA GARRAFA 1000ML,LEITE LV SHEFA
7896256600230,LEITE UHT SEMI DESNATADO TIROL TP 1000ML,LEITE LONGA VIDA 1 LT
7896185312396,LEITE UHT INTEGRAL SHEFA GARRAFA 1000ML,LEITE UHT SHEFA 1L INTEGRAL
7896256600247,LEITE UHT DESNATADO LIGHT TIROL TP 1000ML,LEITE TIROL DESNATADO 1LT
7896256600247,LEITE UHT DESNATADO LIGHT TIROL TP 1000ML,LTE UHT DESN TIROL TP 1L
7896256600223,LEITE UHT INTEGRAL TIROL TP 1000ML,LEITE L.VIDA TIROL 1000ML
7896256600223,LEITE UHT INTEGRAL TIROL TP 1000ML,LEITE L.V. TIROL 1L INTE
7896256600247,LEITE UHT DESNATADO LIGHT TIROL TP 1000ML,LEITE UHT TIROL 1L LIGHT
7896256600223,LEITE UHT INTEGRAL TIROL TP 1000ML,LEITE L.VIDA TIROL 1L
7896256600223,LEITE UHT INTEGRAL TIROL TP 1000ML,LEITE L VIDA TIROL 1LT INTEGRA
7896185312402,LEITE UHT SEMI DESNATADO SHEFA GARRAFA 1000ML,LEITE SHEFA PET 1L SEMID
7896569400244,LEITE UHT INTEGRAL LIDER TP CAIXA 12 X 1000ML,LEITE LONGA VIDA LIDER INTEGRAL 1L
7896256600223,LEITE UHT INTEGRAL TIROL TP 1000ML,LEITE UHT .1L - TP - TIROL - INTEGRAL
7896256600223,LEITE UHT INTEGRAL TIROL TP 1000ML,LEITE TP 1L TIROL INTEGRAL
7896256600247,LEITE UHT DESNATADO LIGHT TIROL TP 1000ML,LEITE TIROL 1 LT
7896256600223,LEITE UHT INTEGRAL TIROL TP 1000ML,LEITE L.V.TIROL 1LT INTEGRAL
7896185312402,LEITE UHT SEMI DESNATADO SHEFA GARRAFA 1000ML,LEITE SHEFA LV 1L SE
7896185312396,LEITE UHT INTEGRAL SHEFA GARRAFA 1000ML,CX-PKLEITE GAR INT S
7896256600223,LEITE UHT INTEGRAL TIROL TP 1000ML,LEITE LV TIROL 1L TP INT - EMBALAGEM COM 012 UNIDADES
7896569400206,LEITE UHT INTEGRAL LIDER TP 1000ML,LEITE LIDER INTEGRAL
7896185312419,LEITE UHT DESNATADO SHEFA GARRAFA 1000ML,LEITE SHEFA PET 1L D
7896256600223,LEITE UHT INTEGRAL TIROL TP 1000ML,LEITE LV TIROL 1L TP INTEGRAL[CX12]
7896569400244,LEITE UHT INTEGRAL LIDER TP CAIXA 12 X 1000ML,LT INT LIDER 1LT CX12
7896185312402,LEITE UHT SEMI DESNATADO SHEFA GARRAFA 1000ML,LEITE SHEFA SEMID 1L
7896256600223,LEITE UHT INTEGRAL TIROL TP 1000ML,LEITE LIQ TIROL 1L INTEG
7896185312396,LEITE UHT INTEGRAL SHEFA GARRAFA 1000ML,LEITE L VIDA 1L SHEFA GARRAFA INTEGRAL
7896185312396,LEITE UHT INTEGRAL SHEFA GARRAFA 1000ML,LEITE SHEFA INT GARRAF1L
7896256600223,LEITE UHT INTEGRAL TIROL TP 1000ML,LEITE TIROL UHT 1LT INTEGRAL UNIDADE
7896185312402,LEITE UHT SEMI DESNATADO SHEFA GARRAFA 1000ML,LEITE SHEFA SEMI GAR.1LT
7896256600230,LEITE UHT SEMI DESNATADO TIROL TP 1000ML,LEITE TIROL LITRO
7896256600223,LEITE UHT INTEGRAL TIROL TP 1000ML,LEITE TIROL U
7896256600247,LEITE UHT DESNATADO LIGHT TIROL TP 1000ML,LEITE L.V.TIROL DESN.1L.
7896256600339,LEITE UHT INTEGRAL TIROL TP CAIXA 12 X 1000ML,LEITE TIROL 1L
7896185312396,LEITE UHT INTEGRAL SHEFA GARRAFA 1000ML,L UHT SHEFA G I 1LT
7896185312396,LEITE UHT INTEGRAL SHEFA GARRAFA 1000ML,LEITE UHT INTEGRAL SHEFA
7896185312396,LEITE UHT INTEGRAL SHEFA GARRAFA 1000ML,LEITE UHT SHEFA INT G 1L
7896185312419,LEITE UHT DESNATADO SHEFA GARRAFA 1000ML,LEITE GF SHEFA DESNATADO 1L
7896256600223,LEITE UHT INTEGRAL TIROL TP 1000ML,LEITE INTEGRAL TIROL 1LITRO
7896185312396,LEITE UHT INTEGRAL SHEFA GARRAFA 1000ML,L LV.SHEFA INT.1LT PET
7896256600223,LEITE UHT INTEGRAL TIROL TP 1000ML,L TIROL INTEGRA
7896256600223,LEITE UHT INTEGRAL TIROL TP 1000ML,LEITE UHT INTEGRAL TIROL 1L
7896256600223,LEITE UHT INTEGRAL TIROL TP 1000ML,LEITE UHT TP 1 L TIROL INTEGRAL
7896185312402,LEITE UHT SEMI DESNATADO SHEFA GARRAFA 1000ML,LEITE UHT SHEFA 1LT SEMI
7896185312402,LEITE UHT SEMI DESNATADO SHEFA GARRAFA 1000ML,LEITE LONGA VIDA SHEFA SEMI DESN PET 1L
7896569400244,LEITE UHT INTEGRAL LIDER TP CAIXA 12 X 1000ML,LEITE LIDER 1L C 12
7896256600223,LEITE UHT INTEGRAL TIROL TP 1000ML,"LEITE TIROL 1L I(0,30)"
7896256600247,LEITE UHT DESNATADO LIGHT TIROL TP 1000ML,LEITE TIROL TP 1L
7896256600223,LEITE UHT INTEGRAL TIROL TP 1000ML,"LEITE TIROL 1L I(2,99)"
7896185312402,LEITE UHT SEMI DESNATADO SHEFA GARRAFA 1000ML,LEITE UHT GFA SEMI DESNATADO
7896185312396,LEITE UHT INTEGRAL SHEFA GARRAFA 1000ML,LEITE SHEFA 1L GARRAFA
7896185312419,LEITE UHT DESNATADO SHEFA GARRAFA 1000ML,"LEITE SHEFA UHT 1L, DESNATADO"
7896185312402,LEITE UHT SEMI DESNATADO SHEFA GARRAFA 1000ML,LEITE LV SHEFA S DESN GF 1L
7896256600223,LEITE UHT INTEGRAL TIROL TP 1000ML,LEITE L.V. TIROL INTEGRAL
7896256600223,LEITE UHT INTEGRAL TIROL TP 1000ML,"LEITE TIROL 1L I(0,95)"
7896569400206,LEITE UHT INTEGRAL LIDER TP 1000ML,LTE L/VIDA LIDER INT
7896185312419,LEITE UHT DESNATADO SHEFA GARRAFA 1000ML,SHEFA LEITE DESNATADO GARRAFA 1LT
7896256600223,LEITE UHT INTEGRAL TIROL TP 1000ML,LEITE LV TIROL INT 1000ML
7896256600223,LEITE UHT INTEGRAL TIROL TP 1000ML,LEITE L.V TIROL INT
7896569400244,LEITE UHT INTEGRAL LIDER TP CAIXA 12 X 1000ML,L V LIDER INTEGRAL
7896185312396,LEITE UHT INTEGRAL SHEFA GARRAFA 1000ML,LEITE UHT SHEFA 1LT INTEGRAL GARRAFA
7896185312419,LEITE UHT DESNATADO SHEFA GARRAFA 1000ML,LEITE SHEFA GFA DESNATAD
7896256600230,LEITE UHT SEMI DESNATADO TIROL TP 1000ML,LEITE SEMI DESNATADO 1L
7896256600230,LEITE UHT SEMI DESNATADO TIROL TP 1000ML,"LEITE TIROL 1 I(0,10)"
7896256600247,LEITE UHT DESNATADO LIGHT TIROL TP 1000ML,LEITE LIQ TIROL 1L DESN
7896185312396,LEITE UHT INTEGRAL SHEFA GARRAFA 1000ML,LEITE INTEG SHEFA GF 1L
7896256600223,LEITE UHT INTEGRAL TIROL TP 1000ML,PP LEITE L.V TIROL 1
7896185312396,LEITE UHT INTEGRAL SHEFA GARRAFA 1000ML,LEITE SHEFA UHT INTEGRAL 1L
7896256600247,LEITE UHT DESNATADO LIGHT TIROL TP 1000ML,LEITE LV TIROL DESNT LIGHT 1L
7896256600247,LEITE UHT DESNATADO LIGHT TIROL TP 1000ML,LEITE TIROL 1L DESNAT
7896185312419,LEITE UHT DESNATADO SHEFA GARRAFA 1000ML,##04011010#LEITE LONGA VIDA SHE UNI
7896185312396,LEITE UHT INTEGRAL SHEFA GARRAFA 1000ML,LEITE L.V.SHEFA GF INT.1
7896256600247,LEITE UHT DESNATADO LIGHT TIROL TP 1000ML,"LEITE TIROL L.VIDA 1L, DESNATADO"
7896185312396,LEITE UHT INTEGRAL SHEFA GARRAFA 1000ML,LEITE SHEFA INT 1LT GFA
7896256600223,LEITE UHT INTEGRAL TIROL TP 1000ML,#1702100#04012010# LEITE L.VIDA TIROL 1X1L
7896185312396,LEITE UHT INTEGRAL SHEFA GARRAFA 1000ML,#17.016.00#0401.20.10#LEITE SHEFA INT.GRF
7896185312396,LEITE UHT INTEGRAL SHEFA GARRAFA 1000ML,##04012010#* LV SHEFA INT GF 1L UNI
7896256600230,LEITE UHT SEMI DESNATADO TIROL TP 1000ML,&LEITE UHT TIROL SEMI
7896256600230,LEITE UHT SEMI DESNATADO TIROL TP 1000ML,LEITE SEMI DESN TIROL 1LT
7896185312396,LEITE UHT INTEGRAL SHEFA GARRAFA 1000ML,LEITE L/V SHEFA PET 1L INTEGRAL
7896256600247,LEITE UHT DESNATADO LIGHT TIROL TP 1000ML,LEITE L VIDA TIROL 1L DE
7896185312402,LEITE UHT SEMI DESNATADO SHEFA GARRAFA 1000ML,LEI LV SHE SD
7896569400251,LEITE UHT SEMI DESNATADO LIDER TP CAIXA 12 X 1000ML,LEITE LIDER 1L
7896569400244,LEITE UHT INTEGRAL LIDER TP CAIXA 12 X 1000ML,LTE L VIDA LIDER INT C
7896256600223,LEITE UHT INTEGRAL TIROL TP 1000ML,LEITE L.VIDA TIROL INT.1L
7896569400206,LEITE UHT INTEGRAL LIDER TP 1000ML,LEITE UHT LIDER 1L INTEG
7896569400244,LEITE UHT INTEGRAL LIDER TP CAIXA 12 X 1000ML,LEITE LIDER INTEGRAL C1
7896569400244,LEITE UHT INTEGRAL LIDER TP CAIXA 12 X 1000ML,LEITE L.VIDA LIDER 1 LI INTEGRAL
7896185312419,LEITE UHT DESNATADO SHEFA GARRAFA 1000ML,LEITE SHEFA DESNATADO GFA 1LT
7896185312402,LEITE UHT SEMI DESNATADO SHEFA GARRAFA 1000ML,LEITE SHEFA SEMI DESNATADO 1
7896185312402,LEITE UHT SEMI DESNATADO SHEFA GARRAFA 1000ML,LEITE SHEFA 1L GFA.SEMI-DESN
7896185312396,LEITE UHT INTEGRAL SHEFA GARRAFA 1000ML,LEITE INTEGRAL SHEFA GFA 1LT
7896185312402,LEITE UHT SEMI DESNATADO SHEFA GARRAFA 1000ML,LEITE SHEFA GAR SEM D 1L
7896185312419,LEITE UHT DESNATADO SHEFA GARRAFA 1000ML,LEITE GF SHEFA DESN 1L
7896569400244,LEITE UHT INTEGRAL LIDER TP CAIXA 12 X 1000ML,LIDER LEITE TP1L INTEGRAL
7896256600223,LEITE UHT INTEGRAL TIROL TP 1000ML,LEITE UHT 1LT INT. TIROL
7896185312419,LEITE UHT DESNATADO SHEFA GARRAFA 1000ML,LEITE SHEFA DESNATADO 1LITRO
7896185312419,LEITE UHT DESNATADO SHEFA GARRAFA 1000ML,LEITE UHT SHEFA GRFA
7896569400244,LEITE UHT INTEGRAL LIDER TP CAIXA 12 X 1000ML,LEITE UHT LIDER
7896185312402,LEITE UHT SEMI DESNATADO SHEFA GARRAFA 1000ML,LEITE UHT SHEFA GFA 1L SEMI DESNATADO
7896185312419,LEITE UHT DESNATADO SHEFA GARRAFA 1000ML,LE LV SHEFA DES GFA 1L
7896256600247,LEITE UHT DESNATADO LIGHT TIROL TP 1000ML,"LEITE TIROL 1L I(0,30)"
7896256600223,LEITE UHT INTEGRAL TIROL TP 1000ML,LTE TIROL INT TP 1L
7896569400206,LEITE UHT INTEGRAL LIDER TP 1000ML,LIDER INTEGRAL 1LT
7896256600230,LEITE UHT SEMI DESNATADO TIROL TP 1000ML,[PROMOCAO] LEITE LONGA VIDA TI
7896185312396,LEITE UHT INTEGRAL SHEFA GARRAFA 1000ML,LEITE LV SHEFA INTEGRAL GARRAFA 1 L
7896256600223,LEITE UHT INTEGRAL TIROL TP 1000ML,LEITE TIROL 1LT INT
7896185312402,LEITE UHT SEMI DESNATADO SHEFA GARRAFA 1000ML,LEITE SEMI DESNATADO 1
7896185310033,LEITE UHT INTEGRAL SHEFA TP 1000ML,LEITE SHEFA LITRO
7896256600230,LEITE UHT SEMI DESNATADO TIROL TP 1000ML,LEITE TIROL SEMIDESNATADO 1L
7896256600223,LEITE UHT INTEGRAL TIROL TP 1000ML,[PROMOCAO] LEITE L.V INTEGRAL
7896256600223,LEITE UHT INTEGRAL TIROL TP 1000ML,"LEITE TIROL 1L I(0,82)"
7896185312396,LEITE UHT INTEGRAL SHEFA GARRAFA 1000ML,LEITE L/V SHEFA INT GF 10
7896185312402,LEITE UHT SEMI DESNATADO SHEFA GARRAFA 1000ML,LEITE UHT SHEFA SEM G 1L
7896185312396,LEITE UHT INTEGRAL SHEFA GARRAFA 1000ML,##04012010#* LEITE SHEFA 1L UNI
7896185312419,LEITE UHT DESNATADO SHEFA GARRAFA 1000ML,LEITE LONGA VIDA 1 L
7896185312396,LEITE UHT INTEGRAL SHEFA GARRAFA 1000ML,LEITE L.V SHEFA
7896256600223,LEITE UHT INTEGRAL TIROL TP 1000ML,LEITE L.VD TIROL 1LT
7896185310033,LEITE UHT INTEGRAL SHEFA TP 1000ML,LEITE DE CAIXINHA SHEFA 1
7896185312396,LEITE UHT INTEGRAL SHEFA GARRAFA 1000ML,LEITE LIQ SHEFA 1L INTEGR
7896256600230,LEITE UHT SEMI DESNATADO TIROL TP 1000ML,LEITE L.VIDA TIROL 1L SEMI-DESNATADO
7896185312402,LEITE UHT SEMI DESNATADO SHEFA GARRAFA 1000ML,LEITE%20UHT%20PET%20SHEFA%201LT%20SEMI%20DESNATADO
7896185312402,LEITE UHT SEMI DESNATADO SHEFA GARRAFA 1000ML,LEITE SHEFA SEMI DESN UHT 1L
7896185312396,LEITE UHT INTEGRAL SHEFA GARRAFA 1000ML,LEITE 1L SHEFA INT
7896569400206,LEITE UHT INTEGRAL LIDER TP 1000ML,LEITE UHT INT LIDER 1L
7896185312402,LEITE UHT SEMI DESNATADO SHEFA GARRAFA 1000ML,LEITE SHEFA PET 1L SEMI
7896185310057,LEITE UHT SEMI DESNATADO SHEFA TP 1000ML,LEITE L VIDA SHEFA 1LT SEMI DESNA 1LT
7896256600223,LEITE UHT INTEGRAL TIROL TP 1000ML,LEITE LG TIROL INTEGRAL 1L
7896185312402,LEITE UHT SEMI DESNATADO SHEFA GARRAFA 1000ML,LEITE SHEFA GFA SEMI
7896185312396,LEITE UHT INTEGRAL SHEFA GARRAFA 1000ML,LEITE SHEFA 1 LT
7896256600223,LEITE UHT INTEGRAL TIROL TP 1000ML,LEITE INTEGRAL UHT TIROL TP 1L
7896256600223,LEITE UHT INTEGRAL TIROL TP 1000ML,"LEITE TIROL 1L I(0,34)"
7896185312402,LEITE UHT SEMI DESNATADO SHEFA GARRAFA 1000ML,LEITE SEMIDESN SHEFA 1L
7896256600230,LEITE UHT SEMI DESNATADO TIROL TP 1000ML,LEITE L.V.1LT TIROL SEMI DESNATADO
7896256600230,LEITE UHT SEMI DESNATADO TIROL TP 1000ML,"LEITE TIROL 1 I(0,50)"
7896256600247,LEITE UHT DESNATADO LIGHT TIROL TP 1000ML,L.DESN TIROL 1L
7896185312402,LEITE UHT SEMI DESNATADO SHEFA GARRAFA 1000ML,LTE UHT SEMID SHEFA GF 1L
7896256600223,LEITE UHT INTEGRAL TIROL TP 1000ML,##08031000#BANANA PRATA KG
7896185312396,LEITE UHT INTEGRAL SHEFA GARRAFA 1000ML,LEITE SHEFA INTEGRAL 1 .
7896185312396,LEITE UHT INTEGRAL SHEFA GARRAFA 1000ML,LEITE PET SHEF 1L INT
7896256600223,LEITE UHT INTEGRAL TIROL TP 1000ML,"LEITE TIROL 1L I(1,75)"
7896256600247,LEITE UHT DESNATADO LIGHT TIROL TP 1000ML,LEITE L VIDA TIROL 1L DESNATA
7896569400244,LEITE UHT INTEGRAL LIDER TP CAIXA 12 X 1000ML,LEITE LV LIDER 1L INT
7896185312419,LEITE UHT DESNATADO SHEFA GARRAFA 1000ML,LEITE SHEFA 1L GARAFA DESN
7896185312419,LEITE UHT DESNATADO SHEFA GARRAFA 1000ML,LEITE DESNATADO GARRAFA 1 L
7896256600230,LEITE UHT SEMI DESNATADO TIROL TP 1000ML,LEITE TIROL SEMI DESN.
7896185310033,LEITE UHT INTEGRAL SHEFA TP 1000ML,LEITE LV SHEFA TP 1L INT
7896185312396,LEITE UHT INTEGRAL SHEFA GARRAFA 1000ML,PRODUTO INATIVO
7896256600223,LEITE UHT INTEGRAL TIROL TP 1000ML,"LEITE TIROL 1L I(0,59)"
7896256600223,LEITE UHT INTEGRAL TIROL TP 1000ML,[PROMOCAO] LEITE LONGA VID
7896256600247,LEITE UHT DESNATADO LIGHT TIROL TP 1000ML,* LEITE LV TIROL DES
7896185312396,LEITE UHT INTEGRAL SHEFA GARRAFA 1000ML,LEITE SHEFA GARRAFA 1 LT
7896185312396,LEITE UHT INTEGRAL SHEFA GARRAFA 1000ML,LEIT INTG SHEFA
7896185312419,LEITE UHT DESNATADO SHEFA GARRAFA 1000ML,#17.016.00#0401.10.10#LEITE UHT DESNATADO SHEFA 1
7896256600230,LEITE UHT SEMI DESNATADO TIROL TP 1000ML,LEITE TIROL 1LT-SEMI DES
7896185312396,LEITE UHT INTEGRAL SHEFA GARRAFA 1000ML,LEITE UHT INTEGRAL SHEFA 1LT
7896185312402,LEITE UHT SEMI DESNATADO SHEFA GARRAFA 1000ML,LEITE LONGA VIDA SHEFA 1L SEMIDESNATADO
7896256600230,LEITE UHT SEMI DESNATADO TIROL TP 1000ML,LEITE L.VIDA TIROL SEMI DESNAT
7896569400206,LEITE UHT INTEGRAL LIDER TP 1000ML,LEITE LONGA VIDA INTEGRAL LIDER 1L
7896185312402,LEITE UHT SEMI DESNATADO SHEFA GARRAFA 1000ML,LEITE GFA SEMI DESNATADO SHEFA
7896256600223,LEITE UHT INTEGRAL TIROL TP 1000ML,LEITE TIROL INTEGR 1L
7896256600247,LEITE UHT DESNATADO LIGHT TIROL TP 1000ML,LEITE TIROL DESNATADO 1
7896256600223,LEITE UHT INTEGRAL TIROL TP 1000ML,LEITE INTEGRAL TIROL ILT
7896185312396,LEITE UHT INTEGRAL SHEFA GARRAFA 1000ML,SHEFA LEITE L.V.1LT INTEG
7896185312419,LEITE UHT DESNATADO SHEFA GARRAFA 1000ML,&LTE SHEFA DE
7896185312396,LEITE UHT INTEGRAL SHEFA GARRAFA 1000ML,LEITE L VIDA SHEFA INT GFA 1L
7896185312402,LEITE UHT SEMI DESNATADO SHEFA GARRAFA 1000ML,LEITE LV SHEFA SEMI DESN
7896185312419,LEITE UHT DESNATADO SHEFA GARRAFA 1000ML,LEITE L/V SHEFA DESN 1
7896185312419,LEITE UHT DESNATADO SHEFA GARRAFA 1000ML,LEITE LONGA VIDA SHEFA GARRAFA DESN
7896185312402,LEITE UHT SEMI DESNATADO SHEFA GARRAFA 1000ML,LT LONGA VIDA SHEFA SEMI DESNATADO 1L GF
7896185312402,LEITE UHT SEMI DESNATADO SHEFA GARRAFA 1000ML,LEITE SEMI SHEFA 1 L
7896569400206,LEITE UHT INTEGRAL LIDER TP 1000ML,LEITE LIDER INTEGRAL UHT 1 L.
7896185312419,LEITE UHT DESNATADO SHEFA GARRAFA 1000ML,LEITE DESN L VIDA SHEFA 1L GFA
7896256600230,LEITE UHT SEMI DESNATADO TIROL TP 1000ML,LEITE LONGA VIDA TIROL SEMIDE
7896185312402,LEITE UHT SEMI DESNATADO SHEFA GARRAFA 1000ML,LEITE SHEFA 1L SEMI-DESNATADO PET
7896185312419,LEITE UHT DESNATADO SHEFA GARRAFA 1000ML,L V SHEFA DESN
7896185312396,LEITE UHT INTEGRAL SHEFA GARRAFA 1000ML,LEITE UHT SHEFA INTEGRAL GARRAFA 1L NF ENTRADA 664334 08/12/2017
7896256600223,LEITE UHT INTEGRAL TIROL TP 1000ML,LEITE ARG.INT.1L
7896256600223,LEITE UHT INTEGRAL TIROL TP 1000ML,LEITE L.V. TIROL INT
7896256600230,LEITE UHT SEMI DESNATADO TIROL TP 1000ML,LEITE L VIDA TIROL SEMI D 1L
7896256600223,LEITE UHT INTEGRAL TIROL TP 1000ML,##04012010#LEITE TIROL INT 1L UNI
7896256600223,LEITE UHT INTEGRAL TIROL TP 1000ML,LEITE INTEGRA
7896185312396,LEITE UHT INTEGRAL SHEFA GARRAFA 1000ML,LEITE L VIDA SHEFA GFA
7896256600339,LEITE UHT INTEGRAL TIROL TP CAIXA 12 X 1000ML,"LEITE TIROL I(2,60)"
7896185312419,LEITE UHT DESNATADO SHEFA GARRAFA 1000ML,LEITE SHEFA DESNATADO 1
7896256600223,LEITE UHT INTEGRAL TIROL TP 1000ML,TIROL LEITE L. VIDA 1LT
7896185312396,LEITE UHT INTEGRAL SHEFA GARRAFA 1000ML,LEITE SHEFA INTEGRAL LITRO
7896185312419,LEITE UHT DESNATADO SHEFA GARRAFA 1000ML,LEITE SHEFA DESNATADO 1 L GAR
7896256600223,LEITE UHT INTEGRAL TIROL TP 1000ML,LEITE L. VIDA TIROL 1L
7896185312396,LEITE UHT INTEGRAL SHEFA GARRAFA 1000ML,"LEITE SHEFA I(0,68)"
7896185312402,LEITE UHT SEMI DESNATADO SHEFA GARRAFA 1000ML,LEITE SHEFA SEMIDESNATADO 1 LI
7896185312419,LEITE UHT DESNATADO SHEFA GARRAFA 1000ML,LEITE UHT GFA DESNATA
7896185312402,LEITE UHT SEMI DESNATADO SHEFA GARRAFA 1000ML,LEITE SHEFA SEMI-DESNATADO PET 1L
7896185312419,LEITE UHT DESNATADO SHEFA GARRAFA 1000ML,LEITE L.V SHEFA GARRAFA DESNATADO 1L
7896185310033,LEITE UHT INTEGRAL SHEFA TP 1000ML,#04012010#LEITE SHEFA 1L
7896185312402,LEITE UHT SEMI DESNATADO SHEFA GARRAFA 1000ML,LEITE SHEFA 1LT GRFS
7896256600223,LEITE UHT INTEGRAL TIROL TP 1000ML,LEITE TIROL 1 L INTEGRAL*
7896185312396,LEITE UHT INTEGRAL SHEFA GARRAFA 1000ML,LEITE 1LT SHEFA GARRAFA
7896185312396,LEITE UHT INTEGRAL SHEFA GARRAFA 1000ML,LEITE INT SHEFA 1L GF
7896185312396,LEITE UHT INTEGRAL SHEFA GARRAFA 1000ML,SHEFA.INT.1L
7896185312419,LEITE UHT DESNATADO SHEFA GARRAFA 1000ML,LEITE SHEFA GRF DESN
7896185312396,LEITE UHT INTEGRAL SHEFA GARRAFA 1000ML,LEITE LONGA VIDA SHEFA GARRAFA 1LT
7896256600223,LEITE UHT INTEGRAL TIROL TP 1000ML,LEITE TIROL INTEGRAL 1LT
7896185312396,LEITE UHT INTEGRAL SHEFA GARRAFA 1000ML,LEITE L V SHEFA PET 1 LT INTEGRAL
7896256600223,LEITE UHT INTEGRAL TIROL TP 1000ML,LEITE TIROL INTEGRAL
7896185312396,LEITE UHT INTEGRAL SHEFA GARRAFA 1000ML,LEITE SHEFA INTEGRAL GARRAFA 1L
7896185312396,LEITE UHT INTEGRAL SHEFA GARRAFA 1000ML,LEITE SHEFA PET 1L I
7896185312396,LEITE UHT INTEGRAL SHEFA GARRAFA 1000ML,LEITE SHEFA 1L GARRAFA INTEGRAL
7896185312396,LEITE UHT INTEGRAL SHEFA GARRAFA 1000ML,LEITE L V SHEFA I 1L
7896256600223,LEITE UHT INTEGRAL TIROL TP 1000ML,LEITE TIROL INT.1L
7896185312396,LEITE UHT INTEGRAL SHEFA GARRAFA 1000ML,LEITE LONGA VIDA SHEFA 1LT INTEGRAL GFA
7896256600223,LEITE UHT INTEGRAL TIROL TP 1000ML,LEITE LV TIROL 1L TP INTEGRAL
7896185312419,LEITE UHT DESNATADO SHEFA GARRAFA 1000ML,LTE SHEFA PET DESN
7896185312396,LEITE UHT INTEGRAL SHEFA GARRAFA 1000ML,LEITE SHEFA INTEG.1L
7896256600339,LEITE UHT INTEGRAL TIROL TP CAIXA 12 X 1000ML,LEITE TIROL INTEGRAL 12
7896256600223,LEITE UHT INTEGRAL TIROL TP 1000ML,LEITE LV INT TIROL 1L
7896256600223,LEITE UHT INTEGRAL TIROL TP 1000ML,LEITE TIROL 1 LT INTEGRAL
7896185312402,LEITE UHT SEMI DESNATADO SHEFA GARRAFA 1000ML,LEITE L V SHEFA GFA1L
7896185312419,LEITE UHT DESNATADO SHEFA GARRAFA 1000ML,LEITE LV SHEFA PET 1L DE
7896256600223,LEITE UHT INTEGRAL TIROL TP 1000ML,L.INTEG TIROL 1L
7896185312396,LEITE UHT INTEGRAL SHEFA GARRAFA 1000ML,LEITE L V SHEFA INT1LT
7896185312402,LEITE UHT SEMI DESNATADO SHEFA GARRAFA 1000ML,LEITE LVIDA SHEFA PET 1L
7896256600223,LEITE UHT INTEGRAL TIROL TP 1000ML,LEITE L.V TIROL INTEGRAL
7896185312402,LEITE UHT SEMI DESNATADO SHEFA GARRAFA 1000ML,"LEITE SHEFA UHT 1L, SEMI DESN"
7896185312396,LEITE UHT INTEGRAL SHEFA GARRAFA 1000ML,LEITE UHT SHEFA INTEGRAL 1L GFA
7896185312419,LEITE UHT DESNATADO SHEFA GARRAFA 1000ML,LEITE SHEFA DESN GFA 1LT
7896185312396,LEITE UHT INTEGRAL SHEFA GARRAFA 1000ML,LEITE SHEFA INT.GRF
7896185312402,LEITE UHT SEMI DESNATADO SHEFA GARRAFA 1000ML,LEITE SHEFA SEMIDESNAT
7896185312396,LEITE UHT INTEGRAL SHEFA GARRAFA 1000ML,LEITE LV SHEFA GARRA
7896185312402,LEITE UHT SEMI DESNATADO SHEFA GARRAFA 1000ML,LEITE SHEFA 1L S.DESN GF
7896185312419,LEITE UHT DESNATADO SHEFA GARRAFA 1000ML,LEITE L.V.SHEFA GFA.DESNATADO
7896256600230,LEITE UHT SEMI DESNATADO TIROL TP 1000ML,LEITE L VIDA TIROL S
7896256600223,LEITE UHT INTEGRAL TIROL TP 1000ML,##08031000#BANANA PRATA KG KG
7896256600247,LEITE UHT DESNATADO LIGHT TIROL TP 1000ML,LEITE LV TIROL 1LT DESN
7896256600223,LEITE UHT INTEGRAL TIROL TP 1000ML,TIROL LEITE 1L
7896256600247,LEITE UHT DESNATADO LIGHT TIROL TP 1000ML,LEITE L V TIROL TP 1L DESNATADO
7896256600230,LEITE UHT SEMI DESNATADO TIROL TP 1000ML,LEITE%20L%20VIDA%20TIROL%201LT%20S%20DESNATADO
7896256600247,LEITE UHT DESNATADO LIGHT TIROL TP 1000ML,LEITE L VIDA TIROL 1L DESNATADO
7896256600223,LEITE UHT INTEGRAL TIROL TP 1000ML,TIROL LEITE INTEGRAL
7896256600223,LEITE UHT INTEGRAL TIROL TP 1000ML,LEITE LONGA VIDA TIROL 1L INTEGRAL
